Date,Tweets
2022-10-12 07:40:00+00:00,"resesi
resesi
resesi
lu dari dulu wa liatin emg uda
rese si

*ketika ngaca*"
2022-10-12 07:40:00+00:00,Takut bgt resesi ak ke kos km bleh?
2022-10-12 07:39:44+00:00,Mampukah Minyak Kelapa Sawit Jadi Penopang Ekonomi Nasional Dalam Menghadapi Resesi Ekonomi Global? - https://t.co/cT62Jkta31
2022-10-12 07:39:27+00:00,"Yaallah, idup blm settle, baru bener one by one yg harus dikelarin. Ehhh taun depan resesi. Seharian banyak diem 🙂"
2022-10-12 07:38:03+00:00,Menko Marves Luhut Binsar Pandjaitan mengatakan pemerintah sedang menghitung dan menyiapkan skenario-skenario terburuk untuk menghadapi kondisi resesi global #LuhutBinsar https://t.co/9xoNWysNLR
2022-10-12 07:37:57+00:00,panik banget sama resesi sampe sensornya ga lengkap :(
2022-10-12 07:37:05+00:00,"ih serem bgt bentar lagi resesi, nikah skrg aja apa ya"
2022-10-12 07:36:15+00:00,@xumingcheol Paling tinggal memperbaiki hari dan tanggal klo mau bikin konser 😅 weekend berasa mau resesi wkwkw
2022-10-12 07:36:11+00:00,"Jpmorgan blg siap2 resesi gt ya biar their company get hired by their clients to do some work. Jpmorgan ttp kaya, lo semua miskin"
2022-10-12 07:35:56+00:00,pen bertukar pikiran ttg resesi sama cintaquw
2022-10-12 07:35:43+00:00,"@alisyarief Yah gimana ya, resesi global 🙂 salah jokowi ?"
2022-10-12 07:35:04+00:00,@worksfess Belum lagi tahun depan resesi
2022-10-12 07:33:22+00:00,"mau resesi atau tidak, kita tetap miskin kawan"
2022-10-12 07:32:56+00:00,siapin peluru buat resesi taun tepan 😄
2022-10-12 07:32:44+00:00,Luhut: Pemerintah Siapkan Skenario Terburuk Hadapi Ancaman Resesi Global 2023 https://t.co/QpvJE7Wbtp
2022-10-12 07:32:39+00:00,"#KataAlkitab: Resesi Ekonomi Besar Juga Pernah Terjadi di Zaman Alkitab Loh, Apa Saja Itu? 

https://t.co/Vkfuagmh0q 

#Motivasi #Jawabancom #CBN"
2022-10-12 07:30:51+00:00,"menguping pembicaraan bos2 ku ttg resesi...

kok ya serem ya"
2022-10-12 07:30:32+00:00,"Bisakah saya tidak mendengar kata resesi dalam satu hari?

Masih pengen bucin dan gaming hei tolong dong!"
2022-10-12 07:30:22+00:00,"@worksfess rumor bkal ada resesi 2023 nder, lunasin dlu aja. kbetulan aku kerja di perbankan, bnyak nasabah besar yg nglunasin pembiayaan 🙃"
2022-10-12 07:30:00+00:00,"Pemerintah tengah melakukan stress test untuk mengidentifikasi risiko dan langkah yang perlu disiapkan untuk menghadapi ancaman resesi global pada 2023.
#ResesiEkonomi #resesi #luhutbinsar 
https://t.co/sX2mhtJNla"
2022-10-12 07:29:53+00:00,wkwk jadi inget dulu pernah ngepost ini dari kapan tahun 2020 juga ada isu resesi dan pernah bilang juga itu fearmongering. https://t.co/5DP57IcrTw
2022-10-12 07:29:05+00:00,"Resesi global, masuk winter, butuh energy lebih, bahan bakar naik. Yuk siapin mental"
2022-10-12 07:28:47+00:00,"Sekalipun kinerja ekonomi Indonesia dinilai kuat, namun tidak menutup kemungkinan akan mengalami resesi pada tahun depan di tengah ketidakpastian global.  https://t.co/1u1WxHDrIV"
2022-10-12 07:27:53+00:00,"Semua shalawat di Indonesia sedang booming dan menjamur, Alhamdulillah.

Rasa syukur yng luar biasa, negara-negara lain pada terkena resesi, bahkan ada yang bangkrut, tpi berkah shalawat saya yakin seyakin-yakinnya Indonesia selamat dan menyelamatkan
@cakimin #sutiknopkb #sutikno https://t.co/vJxvT82WJl"
2022-10-12 07:26:56+00:00,"https://t.co/dKvge0jMD0 : Resesi Makin Nyata, Intel Dikabarkan PHK Ribuan Karyawan https://t.co/r7CfmlGUPy"
2022-10-12 07:26:14+00:00,"#Indonesia termasuk dalam kondisi yang lebih baik dibandingkan negara-negara lain. Lantaran memiliki kemungkinan yang kecil terperangkap resesi. #resesi 

https://t.co/KpXImjvfgu"
2022-10-12 07:25:57+00:00,"Kerja cepat dan kerja cerdas Erick Thohir, untuk menghadapi resesi 2023.

#etroopersjabar #ethosukabumi #kerjanyata #erickthohir #sukabumi #cianjur #KitaHadapiKitaAtasi https://t.co/FtNRKSwWXF"
2022-10-12 07:25:39+00:00,"Capek banget, dimana-mana resesi 2023 😮‍💨
Semoga dapet kerja sebelum bulan Desember 2022 ini."
2022-10-12 07:25:34+00:00,@hnmsupremacy @variasibiru resesi R E S E S I bukan resepsi elen
2022-10-12 07:25:26+00:00,Ini 5 Nasihat Menghadapi Ancaman Resesi Global https://t.co/ZI840iIaAf
2022-10-12 07:24:34+00:00,"Jogja semakin terasa ya resesi ekonominya... 

:(

Take me home aja deh kalo gitu..."
2022-10-12 07:24:31+00:00,"@ireniwho @worksfess Nope. Lg resesi, org yg punya hutang tuh malah 'diuntungkan'. Sender bilang bunga flat sampe 2027. Sayang bgt dilunasi sekarang. Karena nilai pelunasan disaat resesi justru akan ternilai 'lebih kecil'. Tp bukan berarti uangnya dijadiin bangunan, uangnya bisa diputer di yg likuid"
2022-10-12 07:23:46+00:00,"Luhut Binsar Pandjaitan Mendadak Sebut ‘Perang Rakyat Semesta’ saat Bahas Resesi 2023, Ada Apa? https://t.co/nExUCtwm90 https://t.co/0Z4wjeRWrH"
2022-10-12 07:23:40+00:00,"yg ngerencanain nikah di tahun resesi, gws aja"
2022-10-12 07:23:10+00:00,"Chatib Basri Ungkap Ekonomi Indonesia Tidak akan Jatuh dari Resesi, Ini Sebabnya https://t.co/XlQMMzBvMe"
2022-10-12 07:22:55+00:00,"Dunia Mau Resesi, Jangan Resign Sebelum Lakukan 10 Hal Ini https://t.co/alcYMBiQJX"
2022-10-12 07:22:21+00:00,"@Menyemenye31 @rahmadtech @worksfess Likuiditasnya rendah, orang lg kesusahan ketika resesi, bangun rumah pun bakal makin susah kalo goalsnya dpt profit dr rumahnya.
Drpd kepalang bangun trus bener2 collapse ekonomi, rumah bakal jd wasting buat jangka panjang krn ga laku2 belum lagi maintenance fee jalan terus"
2022-10-12 07:21:07+00:00,"@CNNIndonesia Hi buruh,literast kalian perlu di tingkatkan.

Siap-siap! Ancaman Resesi Global Semakin Nyata, Ini Buktinya https://t.co/gBunEFoYQm"
2022-10-12 07:20:38+00:00,"Hadapi Risiko Resesi, Luhut Minta Warga Tanam Cabai dan Sayuran di Rumah https://t.co/mKnHWUTrIJ"
2022-10-12 07:20:22+00:00,"@worksfess Kalo rds buatku lebih baik 5tahun keatas nder, untuk resesi pasti ko ada pengaruhnya. Itulah knp kalo mau invest bener2 harus sisihin uang khusus atau uang dingin. Supaya ga panik"
2022-10-12 07:20:06+00:00,Ini 5 Nasihat Menghadapi Ancaman Resesi Global https://t.co/lNIBAlWJPW
2022-10-12 07:20:04+00:00,Ini 5 Nasihat Menghadapi Ancaman Resesi Global https://t.co/PXDhhgMVOv
2022-10-12 07:18:25+00:00,"Hadapi Resesi Global 2023, Pemerintah Siapkan Skenario Terburuk https://t.co/ckOzG67XCI"
2022-10-12 07:15:50+00:00,"Kalangan yang gak akan terpengaruh resesi itu adalah selebritas. Kenapa? Karena semiskin dan seberat apapun hidup warga Indonesia, pasti punya waktu buat nyari tahu keseharian selebritis. 

Your quota for their adSense."
2022-10-12 07:12:52+00:00,"2023 banyak konser, mari kita liat kalau tiket konser masih laku berarti resesi ekonomi ga ngaruh ke kita."
2022-10-12 07:11:59+00:00,"@asumsico Udah tahu mau resesi, masih aja kepikiran bikin gimmick yang nyiptain food waste :)))))))"
2022-10-12 07:11:58+00:00,"@ChatibBasri jujur ngerasa sedikit ayem habis baca tulisannya, karena akhir akhir ini banyak influencer yg nakut nakutin, katanya yg bakalan jadi miskin lah, kalo ga kaya waktu resesi berarti salah diri sendiri lah, pdhl bnyk orang yg punya uang jg ngepas itupun cuma buat makan sehari hari"
2022-10-12 07:11:00+00:00,"@AwalilRizky Kalau bisa, digenapin 10rb T pas beliau selesai, biar enak angkanya 😌🙏 toh ekonomi indonesi kuat, hebat, takkan terdampak resesi global, makronya msh baik blablabla.. good.."
2022-10-12 07:10:40+00:00,yuk cari uang sampingan mau resesi taun depan kudu well prepared
2022-10-12 07:10:29+00:00,Kenapa resesi global akan terasa bagi negara-negara maju? karena sistem jaringan ekonomi mereka sangat ketergantungan dengan negara lain. Negara core mengandalkan energi dan komoditas dari semi periphery dan periphery. konflik yang berkelanjutan terjadi di negara maju pula.
2022-10-12 07:09:47+00:00,"Hadapi Resesi, Luhut Usul Warga Tanam Cabai di Rumah https://t.co/EPYcJEtdwl"
2022-10-12 07:09:05+00:00,"Keuntungan Investasi Emas Dibanding Instrumen Investasi Lain, Persiapan Terbaik Untuk 'Jaga-jaga' Resesi Ekonomi https://t.co/2dttSklDTW"
2022-10-12 07:08:40+00:00,@worksfess Resesi global
2022-10-12 07:07:26+00:00,@Hasianidya Siap siap lu resesi 2023.
2022-10-12 07:07:17+00:00,"Kalian yang teriak 2023 resesi kalian pula yang masih sibuk bikin kota tengah hutan, gak nanggung² langsung 200 ribuan hektar luasannya, untuk siapa?."
2022-10-12 07:04:39+00:00,"Faktanya ancaman resesi ekonomi secara global semakin nyata dan semakin dekat eits tapi jangan khawatir ini mimin kasih beberapa langkah singkat supaya kamu gak khawatir untuk menghadapi resesi global!

#cumapinvest #spotlight #fakta #mitos #bisnis  #learn #connect #collab https://t.co/vc11BnK4Ys"
2022-10-12 07:04:36+00:00,Jokowi pastikan Indonesia aman dari ancaman resesi 2023 #EkonomiPulih #ekonomisehat #UkraineRussianWar https://t.co/DssCbjxzf1
2022-10-12 07:04:03+00:00,Sandiaga Uno menjelaskan beberapa persiapan untuk menghadapi ancaman resesi global dengan menyiapkan rantai pasok di sektor pariwisata dan ekonomi kreatif. https://t.co/Ug1L5MJF91
2022-10-12 07:03:01+00:00,"Hadapi Resesi, Luhut Usul Warga Tanam Cabai di Rumah https://t.co/GZGVrc2Fag"
2022-10-12 07:02:35+00:00,@convomfs tp ada resesi😀
2022-10-12 07:02:08+00:00,"@Askrlfess Masa Resesi gini coba tolong empatinya dimana? Dah matikah?
Mending roti ma tomatnya dibagi2in ma org2 yg gak mampu yg gak bisa beli makan. 
Selain bermanfaat juga berkah kan?"
2022-10-12 07:01:53+00:00,"Sbg irt yg kerjaan ku cuma klumbrak klumbruk dan berharap apa apa dari gaji suami, seyuyurnya aku khawatir akan resesi ekonomi ini. Tapi stel yakin sama Allah tetep diatas rasa khawatirku!"
2022-10-12 07:01:34+00:00,"Sbtlnya baru baca2 pahami ancaman resesi global bagi Indonesia, nggak habis pikir kenapa kita nge-push bangun2 infrastruktur … problem mendasar spt pangan, pendidikan, sampai urusan hiburan rakyat (sepakbola misalnya) masih nggak beres."
2022-10-12 07:01:13+00:00,"@kumparan Klo udh tau resesi global! 
Ngapain minta kenaikan upah! 
Jgn boros dan Nabung.... 
Klo perusahaan gk sanggup lg ya PHK aneh! Lucu aneh, 
MIKIRIN GAK NYA SENDIRI👎👎"
2022-10-12 07:00:35+00:00,"Ngomongin resesi ekonomi, kita aja bisa ngelewatin masa pandemi selama 2thn. Walaupun banyak juga yg tumbang. Tapi klo stel yakin pasti bisa kok."
2022-10-12 06:59:45+00:00,Kepikiran sampe sekarang blm dapet kerja 2023 katanya resesi
2022-10-12 06:59:27+00:00,Berita resesi ekonomi makin menjadi jadi. Mana punya cicilan. Baru mulai lagi. Stel yakin sama Allah adalah jalan paling bener menurutku.
2022-10-12 06:58:36+00:00,"Dunia Diambang Resesi, IMF Pangkas Pertumbuhan Ekonomi https://t.co/qWR7DNcpuh"
2022-10-12 06:57:59+00:00,"Berita resesi tahun depan nih bikin gue degdeg an dah, makin kesini makin banyak beritanya, ya siap siap sih.. kudu hemat yg giname lageeeee bujugggdah"
2022-10-12 06:57:32+00:00,"Covid aja bisa, apalagi hanya resesi 😂

🎥 Terlampir https://t.co/hTM2rUfkoU"
2022-10-12 06:56:44+00:00,"dah dibilang intinya, resesi itu cash is king pada ngadi2 ya, fokus aja si ama yg bisa kita kontrol"
2022-10-12 06:56:06+00:00,"💭 halo, aku mau tanya. jadi aku kena resesi gingiva (gusi turun) udah cek ke rs, dan ya ga dilanjutin karena gada biaya buat op ataupun pasang gigi palsu. tapi akhir2 ini makin melebar dan sering sakit nyambung ke sakit kepala jugaa, menurut kalian cabut dulu aja atau (cont)"
2022-10-12 06:55:36+00:00,"VIDEO: Demo Buruh Dekat Istana Tolak BBM Naik, Soroti Resesi Global https://t.co/mqBSoLZ0hZ"
2022-10-12 06:54:16+00:00,"Hadapi Resesi Global, Pekerja Terancam PHK Besar-Besaran
https://t.co/yrwZqA6PV5"
2022-10-12 06:53:36+00:00,"Dalam aksinya mereka menolak kenaikan harga BBM, menolak Omnibus Law, menuntut kenaikan upah, serta menolak PHK di tengah resesi global. #kumparanNEWS https://t.co/eLxdYyASiW"
2022-10-12 06:53:03+00:00,Presiden KSPI Said Iqbal mengatakan para menteri untuk tidak menakut-nakuti rakyat dengan narasi ancaman resesi. -   https://t.co/Qm3LEs6aNg
2022-10-12 06:52:42+00:00,"Resesi is real, harga kopi kekinian sebelah kantor udah naik, dr 15rb per gelas jd 20rb, ga nanggung2 30% naeknya."
2022-10-12 06:52:31+00:00,Buruh: Para Menteri Jangan Jadi Provokator 'Siap-Siap Resesi' https://t.co/icSD7V1F10
2022-10-12 06:50:18+00:00,@Askrlfess Mubazir ga sih....resesi resesi ceunah
2022-10-12 06:49:17+00:00,"@eSHaSitompul @sbyfess Maaf, kalo aku malah nyari yg ilmunya luas biar bisa diajak ngomong masalah resesi global, bbm naik, kdrt lesti, biar topik obrolannya ga monoton"
2022-10-12 06:49:12+00:00,Ntar resesi ngefek ga ni
2022-10-12 06:47:30+00:00,"minus nya ini konser di weekday, serasa weekend tuh resesi 🥹😭"
2022-10-12 06:47:18+00:00,"@worksfess ikut obligasi negara dlu aj biar dpt imbal hasil perbulannya, ekonomi lg gk baik dbayang2i resesi and ttp simpan uang utk dana darurat"
2022-10-12 06:47:11+00:00,"Dalam bahasa yg sederhana, perekonomian Indonesia baik di saat pandemi maupun resesi, agak diselamatkan oleh sistem ekonomi: apa yg dibikin warga dibeli oleh warga yg lain."
2022-10-12 06:45:47+00:00,@reese_one Resesi di depan mata . Orang pasti makin gila ke sini kalo ga maling ya begal
2022-10-12 06:45:37+00:00,"infonya tahun depan bakal resesi
terus 3 tahun lagi kita bakal resepsi

hihi bs aj pack"
2022-10-12 06:42:25+00:00,"Resesi ekonomi global itu hanya seperti badai yang pasti akan berlalu, tapi pertanyaannya adalah apakah anda selamat atau mati tersapu badai?"
2022-10-12 06:42:14+00:00,"Taun ngarep alam e resesi kok yo sek enek sing mikir kompetitor ki musuh. Woyyy tangi su, utekmu 2.0 musuhmu wis Society 5.0"
2022-10-12 06:41:53+00:00,"Berhubung bentar lg katanya mau resesi, jd skrg beli gamenya yg seken2 aja, mayan setengah harga. Tp yg gua dpt ini sih kondisinya masih mulus banget, kayak barang baru malah. https://t.co/FVqiSGu9uA"
2022-10-12 06:41:51+00:00,Luhut menggunakan istilah perang rakyat semesta dalam mengantisipasi ancaman resesi global yang diprediksi terjadi pada 2023. #TempoBisnis https://t.co/IXCAQHR9XC
2022-10-12 06:39:16+00:00,"VIDEO: Demo Buruh Dekat Istana Tolak BBM Naik, Soroti Resesi Global https://t.co/DxpMnlws9g"
2022-10-12 06:38:33+00:00,"Chatib Basri: Kalau Ditanya Indonesia Akan Resesi Tidak, Jawaban Saya Tidak...

Terima kasih pencerahannya Mas ⁦@ChatibBasri⁩ 🙏🙏 https://t.co/S2TNdy0tf3"
2022-10-12 06:36:27+00:00,"Drunnn...

Leadership-nya Pak Jokowi hebat ya. Akui donk.

Klo Anies mah masukin ""kotak"" aja yakk.

Ada lho capres yg gk bikin resesi dan diterima dunia.

Noh, MAT UBAN; Ganjar Pranowo.

Piye drun?
 🤗 https://t.co/f5aLqI4CU4"
2022-10-12 06:35:37+00:00,Temen gue tbtb wasap nanyain tanggapan gue thdp resesi. Besok gue masih bisa bangun &amp; melek aja udah sukur alhamdulillah
2022-10-12 06:35:30+00:00,"@CNNIndonesia Ngapaiiiiin? Di media banyak yang ngomong resesa resesi yang mbuh ga paham tapi intinya ekonomi lagi bermasalah terus mau bikin ide buang"" tomat? Otak kau tau loh..."
2022-10-12 06:34:41+00:00,"@Realjoshuatan PBBnya siapa? Orang amrik? Orang eropa?
Bukan orang indonesia kan? Wkwk
Ingat, korea selatan selamat dari resesi 2009 karena lagu Gee"
2022-10-12 06:30:54+00:00,"Yang nakut2in resesi global sini gua gaplok. Lu udah survive corona yang ancur2an, masak lu takut ama resesi yang masih bisa dihandle dari jauh2 hari"
2022-10-12 06:30:00+00:00,"Presiden Joko Widodo (Jokowi) sudah memerintahkan jajarannya untuk melakukan stress test menghadapi ancaman resesi global pada 2023.

https://t.co/O7S5XSsR13"
2022-10-12 06:29:54+00:00,@shelterme_lcs RESESI RESESI 😭
2022-10-12 06:29:52+00:00,bentar lagi resesi apa aku harus stop makan kebab buat lunch?
2022-10-12 06:29:13+00:00,"SBY Turun Gungung 

Ini yg hrus di lakukan cuitan kepala negara ,tentang tantangan Global yang bisa saja menyeret republik ini ke dalam situasi resesi bahkan bisa saja Krisis Moneter 

Ingat Rupiah terkonfirmasi negative 

Tpi Jokowi  hanya OSA OSI ( orang sana omong sini https://t.co/z67QE9mwG2"
2022-10-12 06:29:12+00:00,"Secara sederhana, resesi diartikan sebagai suatu keadaan dimana perekonomian suatu negara sedang memburuk."
2022-10-12 06:29:11+00:00,Resesi ini disebabkan adanya kenaikan suku bunga secara agresif oleh bank sentral di berbagai negara guna meredam laju inflasi.
2022-10-12 06:29:11+00:00,"Dalam beberapa pekan terakhir, Indonesia sedang berada di tengah bayangan kabar potensi resesi global. Menteri Keuangan Indonesia, Sri Mulyani memprediksi resesi global akan mulai terjadi pada tahun 2023.

- a thread - https://t.co/YNpi2Y56LR"
2022-10-12 06:28:00+00:00,"Inflasi tinggi, kenaikan suku bunga, hingga resesi menghiasi headline pemberitaan akhir-akhir ini 

#stockmarket #tradingnews #marketnews #newsupdate #investing #financenews #IHSG 
https://t.co/shiM56p5Uu"
2022-10-12 06:27:52+00:00,Agak mencurigakan bagaimana mainstream economists selalu menuding 'saving glut' sebagai biang keladi resesi ketika model ekonomi mereka tidak bekerja sesuai harapan.
2022-10-12 06:27:50+00:00,Taun depan mulai resesi tapi akunya belum resepsi wkwk
2022-10-12 06:26:58+00:00,"@ChatibBasri Resesi oh resesi, padahal ingin naik gaji"
2022-10-12 06:25:41+00:00,"taun depan lulus dibayang""i resesi 🥲"
2022-10-12 06:25:32+00:00,"Menjelang resesi, apa aja yg harus disiapin?"
2022-10-12 06:24:52+00:00,"Dia bicara panjang lebar variabel resesi dan dinamika geopolitik global bla bla bla dengan kebijakan ilmu was wes wos. 

Dampak kebijakannya? Silakan anda bayangkan sendiri. 

Lha?"
2022-10-12 06:22:15+00:00,Wkwkw siklusnya emang gini. Bahas resesi - penjelasan ini itu - nyuruh nabung di reksadana dan iklan produk yang ngebayar dia 😂
2022-10-12 06:22:14+00:00,"emaangg siapa sih yg nakut²in resesi plis, lu kemaren berhasil lewatin pandemiiii, worst phase, ini pasti juga bisaa, lucunya lagi orang² kaya nakutin resesi tapi solusinya disuruh invest, serok, dsb. Plis ini orang yang lu takut²in tanpa resesipun kepikiran inves aja belum tentu"
2022-10-12 06:21:34+00:00,Luhut Klaim Pemerintah Telah Siapkan Skenario Paling Buruk Hadapi Resesi Global 2023 https://t.co/5gcqhNKkFi
2022-10-12 06:18:54+00:00,"tapi 2023 kan resesi dunia😥 jujur gw takut, ini bakalan lebih buruk dari thn 2020... yg tdnya gw nabung buat konser skrng beralih ke nabung buat kebutuhan sehari-hari karna di thn itu nanti semua serba mahal dan gatau lagi deh gue gabisa jelasin..."
2022-10-12 06:17:11+00:00,@sbyfess Resesi 😭😭😭
2022-10-12 06:17:05+00:00,tiba-tiba kepikiran resesi 😭
2022-10-12 06:15:11+00:00,@ohanamanmaruu @DraftAnakUnpad Lalu panik karena tahun depan resesi
2022-10-12 06:15:05+00:00,"Investasi Anti Resesi, Buruan Cicil Sebelum Terlambat https://t.co/Ou7sfJtGjx"
2022-10-12 06:14:03+00:00,"Erick Thohir Optimis Indonesia tidak Alami Resesi 2023, ekonomi Indonesia akan terus tumbuh kisaran 5% sampai 2045, kata @erickthohir 

#BangkitBersamaET https://t.co/MZlNytBlmh"
2022-10-12 06:13:59+00:00,Siapkan mental sebelum Resesi tahun 2023
2022-10-12 06:13:29+00:00,@middaysun2 Ini lama bgt mau bahas resesi ekonomi anj😭 keburu resesi beneran 😭😭😭
2022-10-12 06:13:16+00:00,Ini sugarbaby yang bisanya cuman minta kaga ada timbal balik bakal gw cut loss ah menjelang resesi 2023
2022-10-12 06:12:53+00:00,@kang_cilok9 ayo kita bahas resesi ekonomi
2022-10-12 06:12:34+00:00,Erick Thohir: Indonesia Tidak Akan Terkena Resesi https://t.co/6SW3sUhG59 #TrenAsia
2022-10-12 06:11:53+00:00,@worksfess resesi emang nakutin ya walaupun waktu itu tahun 2008 pernah kejadian tapi efeknya cuman negara eropa yang paling parah dan justru indo ga berpengaruh cuman ya jaga jaga
2022-10-12 06:11:53+00:00,"@SBYudhoyono saat resesi banyak rakyat susah ..
pak SBY rakyat butuh hiburan
kapan keluarin lagi album baru"
2022-10-12 06:11:31+00:00,"@EvanLaksmana Modernisasi pesawat &amp; kapal2 usang❌
Manfaatin pulau2 kecil jadi landasan pengganti kapal induk sesuai green water navy❌
Proyek besar jangka panjang di tahun2 resesi yg bikin dilema keamanan kawasan ✅

Tahun politik &amp; ngamanin proyek di akhir masa jabatan memang serem ya~😅"
